kind,clan,clan_rank,clan_result_total,userId,player_rank,player_result,order_in_group
player,SOMNUS SLEEPWALKERS,46,42948,CessMari,1,5315,1
player,SOMNUS SLEEPWALKERS,46,42948,kennyzzz,2,5198,1
player,SOMNUS SLEEPWALKERS,46,42948,Trashboat,3,4730,1
player,SOMNUS SLEEPWALKERS,46,42948,NIÑASAUR,4,4415,1
player,SOMNUS SLEEPWALKERS,46,42948,kennysss,5,4388,1
player,SOMNUS SLEEPWALKERS,46,42948,Jasuper,6,4257,1
player,SOMNUS SLEEPWALKERS,46,42948,Lluvia,7,4249,1
player,SOMNUS SLEEPWALKERS,46,42948,Jetsleep,8,3869,1
player,SOMNUS SLEEPWALKERS,46,42948,Johnnysig,9,3340,1
player,SOMNUS SLEEPWALKERS,46,42948,Norem,10,3187,1
clan,ZKDARK SYSTEM,47,42941,,,,0
player,ZKDARK SYSTEM,47,42941,James,1,5458,1
player,ZKDARK SYSTEM,47,42941,0xgotosleep,2,4818,1
player,ZKDARK SYSTEM,47,42941,Setteli,3,4809,1
player,ZKDARK SYSTEM,47,42941,astablck,4,4528,1
player,ZKDARK SYSTEM,47,42941,Meowgee,5,4454,1
player,ZKDARK SYSTEM,47,42941,Yennefer,6,4203,1
player,ZKDARK SYSTEM,47,42941,Botyok,7,3956,1
player,ZKDARK SYSTEM,47,42941,kingretsel,8,3698,1
player,ZKDARK SYSTEM,47,42941,BoszThabz,9,3530,1
player,ZKDARK SYSTEM,47,42941,granger,10,3487,1
clan,MRKOPLOK,48,42721,,,,0
player,MRKOPLOK,48,42721,Kongguqween,1,4673,1
player,MRKOPLOK,48,42721,VormolEpto,2,4355,1
player,MRKOPLOK,48,42721,Waluyo508,3,4323,1
player,MRKOPLOK,48,42721,Sanguann,4,4268,1
player,MRKOPLOK,48,42721,Hafidza,5,4248,1
player,MRKOPLOK,48,42721,AdellaF,6,4234,1
player,MRKOPLOK,48,42721,Lisle,7,4228,1
player,MRKOPLOK,48,42721,Kanaochan,8,4216,1
player,MRKOPLOK,48,42721,GamingSipol,9,4146,1
player,MRKOPLOK,48,42721,camat,10,4030,1
clan,TEMPEST VILLAGE,49,42689,,,,0
player,TEMPEST VILLAGE,49,42689,Kitty,1,8702,1
player,TEMPEST VILLAGE,49,42689,Nichole,2,4502,1
player,TEMPEST VILLAGE,49,42689,My1andEly,3,4292,1
player,TEMPEST VILLAGE,49,42689,Itachi1447086,4,4257,1
player,TEMPEST VILLAGE,49,42689,zhyleroliver,5,4224,1
player,TEMPEST VILLAGE,49,42689,GhooLayung,6,4146,1
player,TEMPEST VILLAGE,49,42689,Joligs,7,3942,1
player,TEMPEST VILLAGE,49,42689,vthe1st,8,3727,1
player,TEMPEST VILLAGE,49,42689,cozyni,9,3018,1
player,TEMPEST VILLAGE,49,42689,Al,10,1879,1
clan,EZGG,50,42242,,,,0
player,EZGG,50,42242,Beige,1,6356,1
player,EZGG,50,42242,jadax,2,5019,1
player,EZGG,50,42242,Bjgwapo,3,4976,1
player,EZGG,50,42242,SkyAeroo,4,4591,1
player,EZGG,50,42242,Gade,5,3989,1
player,EZGG,50,42242,nightfury,6,3943,1
player,EZGG,50,42242,Tgezian05,7,3869,1
player,EZGG,50,42242,Albert,8,3571,1
player,EZGG,50,42242,Klein69,9,3430,1
player,EZGG,50,42242,paslang,10,2498,1
clan,SLEEPLESS 4,51,42223,,,,0
player,SLEEPLESS 4,51,42223,XNONE,1,6477,1
player,SLEEPLESS 4,51,42223,Ezian,2,4988,1
player,SLEEPLESS 4,51,42223,Perona,3,4681,1
player,SLEEPLESS 4,51,42223,Adsz,4,4603,1
player,SLEEPLESS 4,51,42223,babye,5,3928,1
player,SLEEPLESS 4,51,42223,Zezed,6,3767,1
player,SLEEPLESS 4,51,42223,Vncgbrll,7,3621,1
player,SLEEPLESS 4,51,42223,Karlo23,8,3584,1
player,SLEEPLESS 4,51,42223,Owan,9,3361,1
player,SLEEPLESS 4,51,42223,t0oniX,10,3213,1
clan,GOTCHI-AN-DESU,52,42080,,,,0
player,GOTCHI-AN-DESU,52,42080,NetArrow,1,6935,1
player,GOTCHI-AN-DESU,52,42080,kadsun,2,4356,1
player,GOTCHI-AN-DESU,52,42080,sangraal,3,4033,1
player,GOTCHI-AN-DESU,52,42080,akakura,4,3996,1
player,GOTCHI-AN-DESU,52,42080,NAL55,5,3905,1
player,GOTCHI-AN-DESU,52,42080,takeshi,6,3891,1
player,GOTCHI-AN-DESU,52,42080,okunyanko,7,3836,1
player,GOTCHI-AN-DESU,52,42080,nyagon,8,3825,1
player,GOTCHI-AN-DESU,52,42080,REN,9,3693,1
player,GOTCHI-AN-DESU,52,42080,RYO,10,3610,1
clan,30 ЗАСЛАНЦЕВ,53,41910,,,,0
player,30 ЗАСЛАНЦЕВ,53,41910,zpavlova174,1,5219,1
player,30 ЗАСЛАНЦЕВ,53,41910,Mysya,2,4700,1
player,30 ЗАСЛАНЦЕВ,53,41910,strax666,3,4543,1
player,30 ЗАСЛАНЦЕВ,53,41910,max777str,4,4286,1
player,30 ЗАСЛАНЦЕВ,53,41910,mishapucha,5,4139,1
player,30 ЗАСЛАНЦЕВ,53,41910,euBu,6,4090,1
player,30 ЗАСЛАНЦЕВ,53,41910,gorbachevdo,7,4075,1
player,30 ЗАСЛАНЦЕВ,53,41910,saveliy59,8,3951,1
player,30 ЗАСЛАНЦЕВ,53,41910,Olka,9,3650,1
player,30 ЗАСЛАНЦЕВ,53,41910,gorbach,10,3257,1
clan,SLPODR4RS,54,41714,,,,0
player,SLPODR4RS,54,41714,AnnGae4ka,1,4961,1
player,SLPODR4RS,54,41714,YoungLADY62,2,4847,1
player,SLPODR4RS,54,41714,Ki,3,4528,1
player,SLPODR4RS,54,41714,Ponka,4,4349,1
player,SLPODR4RS,54,41714,DirtyCloud,5,4281,1
player,SLPODR4RS,54,41714,Fel,6,4151,1
player,SLPODR4RS,54,41714,Sa1d,7,4109,1
player,SLPODR4RS,54,41714,Potymko,8,3656,1
player,SLPODR4RS,54,41714,Saturn26rus,9,3528,1
player,SLPODR4RS,54,41714,Klin,10,3304,1
clan,PEAK FRENS 4,55,41710,,,,0
player,PEAK FRENS 4,55,41710,Yapzor,1,10422,1
player,PEAK FRENS 4,55,41710,Raize,2,4355,1
player,PEAK FRENS 4,55,41710,Megadki,3,4273,1
player,PEAK FRENS 4,55,41710,Flikzee,4,4204,1
player,PEAK FRENS 4,55,41710,MikDki,5,3966,1
player,PEAK FRENS 4,55,41710,Hera,6,3410,1
player,PEAK FRENS 4,55,41710,NinjaDki,7,3396,1
player,PEAK FRENS 4,55,41710,Ryu,8,2985,1
player,PEAK FRENS 4,55,41710,Iamnell,9,2524,1
player,PEAK FRENS 4,55,41710,yat93,10,2175,1
clan,SLEEPADIGI,56,41626,,,,0
player,SLEEPADIGI,56,41626,Mutadeny,1,5604,1
player,SLEEPADIGI,56,41626,Rastashu,2,5139,1
player,SLEEPADIGI,56,41626,Surprise,3,4799,1
player,SLEEPADIGI,56,41626,alexandrX22,4,4449,1
player,SLEEPADIGI,56,41626,Artem,5,4108,1
player,SLEEPADIGI,56,41626,Gora123321,6,3855,1
player,SLEEPADIGI,56,41626,Logic10,7,3846,1
player,SLEEPADIGI,56,41626,Zedd,8,3527,1
player,SLEEPADIGI,56,41626,Jml,9,3360,1
player,SLEEPADIGI,56,41626,Dahabtim,10,2939,1
clan,NEVERMORE,57,41590,,,,0
player,NEVERMORE,57,41590,Jariko,1,4971,1
player,NEVERMORE,57,41590,Promax4774,2,4755,1
player,NEVERMORE,57,41590,Kothulwin,3,4721,1
player,NEVERMORE,57,41590,Kex,4,4337,1
player,NEVERMORE,57,41590,CJ,5,4047,1
player,NEVERMORE,57,41590,DevilDog,6,3978,1
player,NEVERMORE,57,41590,Nofatewhatwedo,7,3970,1
player,NEVERMORE,57,41590,Keekee,8,3742,1
player,NEVERMORE,57,41590,Khonthai,9,3618,1
player,NEVERMORE,57,41590,0xygen,10,3451,1
clan,GOTCHIGANG 3,58,41572,,,,0
player,GOTCHIGANG 3,58,41572,Yhanie,1,6226,1
player,GOTCHIGANG 3,58,41572,Nukubots,2,4131,1
player,GOTCHIGANG 3,58,41572,Gabster,3,4129,1
player,GOTCHIGANG 3,58,41572,Clydeliam,4,4122,1
player,GOTCHIGANG 3,58,41572,Colai,5,4063,1
player,GOTCHIGANG 3,58,41572,Hami2,6,3959,1
player,GOTCHIGANG 3,58,41572,Harabas,7,3942,1
player,GOTCHIGANG 3,58,41572,Kur09,8,3718,1
player,GOTCHIGANG 3,58,41572,7Mad,9,3658,1
player,GOTCHIGANG 3,58,41572,lyks,10,3624,1
clan,SLEEP PARALYSIS,59,41529,,,,0
player,SLEEP PARALYSIS,59,41529,avo,1,5008,1
player,SLEEP PARALYSIS,59,41529,L3V1ologist,2,4953,1
player,SLEEP PARALYSIS,59,41529,Paldo,3,4544,1
player,SLEEP PARALYSIS,59,41529,ILoveMyBubba,4,4446,1
player,SLEEP PARALYSIS,59,41529,Kyushhiii,5,4086,1
player,SLEEP PARALYSIS,59,41529,xsacquelle,6,4043,1
player,SLEEP PARALYSIS,59,41529,jezz,7,3867,1
player,SLEEP PARALYSIS,59,41529,IAmEldrine,8,3637,1
player,SLEEP PARALYSIS,59,41529,Panginoon,9,3562,1
player,SLEEP PARALYSIS,59,41529,SLEEPYHEAD,10,3383,1
clan,OG-CLAN,60,41347,,,,0
player,OG-CLAN,60,41347,ABUSIVEEEE,1,7614,1
player,OG-CLAN,60,41347,Psychotic,2,4809,1
player,OG-CLAN,60,41347,BossK,3,4509,1
player,OG-CLAN,60,41347,RMNS,4,4195,1
player,OG-CLAN,60,41347,Sleep,5,3735,1
player,OG-CLAN,60,41347,Born2rich,6,3584,1
player,OG-CLAN,60,41347,Burnik,7,3498,1
player,OG-CLAN,60,41347,Katelyn,8,3315,1
player,OG-CLAN,60,41347,Parkvin,9,3175,1
player,OG-CLAN,60,41347,Slep,10,2913,1
clan,SURA,61,41290,,,,0
player,SURA,61,41290,RokinaSura,1,5239,1
player,SURA,61,41290,firmita,2,5024,1
player,SURA,61,41290,Stanly,3,4670,1
player,SURA,61,41290,Johan,4,4649,1
player,SURA,61,41290,srcherry00,5,4475,1
player,SURA,61,41290,iCoNiC,6,4081,1
player,SURA,61,41290,Sephiroth,7,3964,1
player,SURA,61,41290,Loucinha,8,3472,1
player,SURA,61,41290,Andrea,9,3213,1
player,SURA,61,41290,xelchinox,10,2503,1
clan,SLEEPAGUDCHIT,62,41276,,,,0
player,SLEEPAGUDCHIT,62,41276,Laojhang55,1,4307,1
player,SLEEPAGUDCHIT,62,41276,PaldoYanners,2,4271,1
player,SLEEPAGUDCHIT,62,41276,CABZY,3,4228,1
player,SLEEPAGUDCHIT,62,41276,car9,4,4194,1
player,SLEEPAGUDCHIT,62,41276,Huntller101,5,4179,1
player,SLEEPAGUDCHIT,62,41276,jabol,6,4131,1
player,SLEEPAGUDCHIT,62,41276,xBossPi,7,4090,1
player,SLEEPAGUDCHIT,62,41276,PALDO,8,4059,1
player,SLEEPAGUDCHIT,62,41276,Jin,9,4032,1
player,SLEEPAGUDCHIT,62,41276,lodem,10,3785,1
clan,BAGUETTE SQUAD,63,41134,,,,0
player,BAGUETTE SQUAD,63,41134,Kyesie,1,6762,1
player,BAGUETTE SQUAD,63,41134,Eloulou,2,5072,1
player,BAGUETTE SQUAD,63,41134,RobinCarrot,3,4208,1
player,BAGUETTE SQUAD,63,41134,Seiri,4,4113,1
player,BAGUETTE SQUAD,63,41134,Miaoumiaou,5,4072,1
player,BAGUETTE SQUAD,63,41134,Frank,6,3775,1
player,BAGUETTE SQUAD,63,41134,0xGorri,7,3722,1
player,BAGUETTE SQUAD,63,41134,PEspe,8,3381,1
player,BAGUETTE SQUAD,63,41134,Arnaud,9,3064,1
player,BAGUETTE SQUAD,63,41134,Versatile,10,2965,1
clan,CUBE,64,41127,,,,0
player,CUBE,64,41127,Yla,1,5038,1
player,CUBE,64,41127,YevheniiL,2,4832,1
player,CUBE,64,41127,Aethereus,3,4584,1
player,CUBE,64,41127,Makhe,4,4480,1
player,CUBE,64,41127,Goblin,5,4460,1
player,CUBE,64,41127,Pugalo,6,3934,1
player,CUBE,64,41127,akotsyuba,7,3634,1
player,CUBE,64,41127,Stan,8,3493,1
player,CUBE,64,41127,Rinat,9,3410,1
player,CUBE,64,41127,Ksenia,10,3262,1
clan,SUPERNOVA.PH,65,41117,,,,0
player,SUPERNOVA.PH,65,41117,Billy,1,4785,1
player,SUPERNOVA.PH,65,41117,Kharakh,2,4540,1
player,SUPERNOVA.PH,65,41117,Vann,3,4448,1
player,SUPERNOVA.PH,65,41117,Shine,4,4339,1
player,SUPERNOVA.PH,65,41117,trafalgar,5,4281,1
player,SUPERNOVA.PH,65,41117,Xebec,6,4182,1
player,SUPERNOVA.PH,65,41117,p1nunonumbawan,7,3981,1
player,SUPERNOVA.PH,65,41117,Jameszxc,8,3873,1
player,SUPERNOVA.PH,65,41117,HUKOM,9,3870,1
player,SUPERNOVA.PH,65,41117,Sy,10,2818,1
clan,ARCANE VANGUARD PH,66,41062,,,,0
player,ARCANE VANGUARD PH,66,41062,Gripex,1,5142,1
player,ARCANE VANGUARD PH,66,41062,Miyuchan,2,4742,1
player,ARCANE VANGUARD PH,66,41062,CryptoSky,3,4411,1
player,ARCANE VANGUARD PH,66,41062,Professorkoa,4,4404,1
player,ARCANE VANGUARD PH,66,41062,jomski,5,4222,1
player,ARCANE VANGUARD PH,66,41062,0xkeb,6,4210,1
player,ARCANE VANGUARD PH,66,41062,Cryptoverse17,7,3776,1
player,ARCANE VANGUARD PH,66,41062,Ploydmar,8,3712,1
player,ARCANE VANGUARD PH,66,41062,Dacara12,9,3457,1
player,ARCANE VANGUARD PH,66,41062,Yejie,10,2986,1
clan,SARWAC,67,41050,,,,0
player,SARWAC,67,41050,Anika,1,4652,1
player,SARWAC,67,41050,Cirks,2,4600,1
player,SARWAC,67,41050,Cath,3,4429,1
player,SARWAC,67,41050,LukaAnika,4,4405,1
player,SARWAC,67,41050,Cirks,5,4143,1
player,SARWAC,67,41050,AnikaLuka,6,4098,1
player,SARWAC,67,41050,Savannah,7,4016,1
player,SARWAC,67,41050,Cooper,8,3985,1
player,SARWAC,67,41050,Benedict,9,3625,1
player,SARWAC,67,41050,LukaBen,10,3097,1
clan,THESINNERS.SIGNTNS,68,40972,,,,0
player,THESINNERS.SIGNTNS,68,40972,Jhaydy28,1,4612,1
player,THESINNERS.SIGNTNS,68,40972,Jarm,2,4510,1
player,THESINNERS.SIGNTNS,68,40972,Achlys,3,4487,1
player,THESINNERS.SIGNTNS,68,40972,Jeori,4,4235,1
player,THESINNERS.SIGNTNS,68,40972,Ellsoleart,5,4235,1
player,THESINNERS.SIGNTNS,68,40972,Harvey220,6,4107,1
player,THESINNERS.SIGNTNS,68,40972,Sinner,7,3959,1
player,THESINNERS.SIGNTNS,68,40972,mttklly.signTNS,8,3924,1
player,THESINNERS.SIGNTNS,68,40972,Ember,9,3512,1
player,THESINNERS.SIGNTNS,68,40972,Jayson.signTNS,10,3391,1
clan,KINGS OF POKER,69,40930,,,,0
player,KINGS OF POKER,69,40930,Junioraitor,1,5754,1
player,KINGS OF POKER,69,40930,Will4578,2,4661,1
player,KINGS OF POKER,69,40930,Sergioking3000,3,4582,1
player,KINGS OF POKER,69,40930,Cashjack,4,4517,1
player,KINGS OF POKER,69,40930,hectorpro,5,4338,1
player,KINGS OF POKER,69,40930,Matacabros,6,4267,1
player,KINGS OF POKER,69,40930,Jose,7,3621,1
player,KINGS OF POKER,69,40930,shadowmatt,8,3528,1
player,KINGS OF POKER,69,40930,Berseck,9,3117,1
player,KINGS OF POKER,69,40930,Volcanox,10,2545,1
clan,WINTER SOLDIERS,70,40921,,,,0
player,WINTER SOLDIERS,70,40921,Candy,1,4850,1
player,WINTER SOLDIERS,70,40921,Dbyounder,2,4650,1
player,WINTER SOLDIERS,70,40921,NicolastikMan,3,4348,1
player,WINTER SOLDIERS,70,40921,Simina,4,4200,1
player,WINTER SOLDIERS,70,40921,Kairu,5,4149,1
player,WINTER SOLDIERS,70,40921,NicoLoo,6,4036,1
player,WINTER SOLDIERS,70,40921,Rynch,7,3960,1
player,WINTER SOLDIERS,70,40921,NiceGemini,8,3801,1
player,WINTER SOLDIERS,70,40921,Ej,9,3644,1
player,WINTER SOLDIERS,70,40921,THELORDS,10,3283,1
clan,AIRDROP,71,40862,,,,0
player,AIRDROP,71,40862,noah,1,6981,1
player,AIRDROP,71,40862,eilthan,2,6210,1
player,AIRDROP,71,40862,natnat,3,5105,1
player,AIRDROP,71,40862,nathaniel,4,4834,1
player,AIRDROP,71,40862,linang,5,4588,1
player,AIRDROP,71,40862,dagol,6,4554,1
player,AIRDROP,71,40862,jean,7,4455,1
player,AIRDROP,71,40862,nathalie,8,4135,1
clan,GOTCHIGANG_LEGENDS 1,72,40811,,,,0
player,GOTCHIGANG_LEGENDS 1,72,40811,flodtzy,1,5686,1
player,GOTCHIGANG_LEGENDS 1,72,40811,Artsii,2,4868,1
player,GOTCHIGANG_LEGENDS 1,72,40811,Arts,3,4530,1
player,GOTCHIGANG_LEGENDS 1,72,40811,ManasesMain,4,4195,1
player,GOTCHIGANG_LEGENDS 1,72,40811,Mark87,5,3960,1
player,GOTCHIGANG_LEGENDS 1,72,40811,LimeJuice,6,3862,1
player,GOTCHIGANG_LEGENDS 1,72,40811,Lucas27,7,3648,1
player,GOTCHIGANG_LEGENDS 1,72,40811,Jezreel,8,3473,1
player,GOTCHIGANG_LEGENDS 1,72,40811,Regz,9,3373,1
player,GOTCHIGANG_LEGENDS 1,72,40811,Nana,10,3216,1
clan,ARCUS SEEKERS,73,40650,,,,0
player,ARCUS SEEKERS,73,40650,Axiry,1,5050,1
player,ARCUS SEEKERS,73,40650,Bri,2,4829,1
player,ARCUS SEEKERS,73,40650,Mailmanbtc,3,4679,1
player,ARCUS SEEKERS,73,40650,Rii,4,4489,1
player,ARCUS SEEKERS,73,40650,GenDurex,5,4133,1
player,ARCUS SEEKERS,73,40650,Sofjam30,6,3939,1
player,ARCUS SEEKERS,73,40650,Jpro,7,3634,1
player,ARCUS SEEKERS,73,40650,Jawsz,8,3623,1
player,ARCUS SEEKERS,73,40650,ramydnar,9,3354,1
player,ARCUS SEEKERS,73,40650,Syxxx,10,2920,1
clan,SLEEPAGODCHI 1,74,40633,,,,0
player,SLEEPAGODCHI 1,74,40633,esteban,1,5973,1
player,SLEEPAGODCHI 1,74,40633,undangz,2,5399,1
player,SLEEPAGODCHI 1,74,40633,anaramirez,3,4956,1
player,SLEEPAGODCHI 1,74,40633,karloss,4,4780,1
player,SLEEPAGODCHI 1,74,40633,sabby,5,4285,1
player,SLEEPAGODCHI 1,74,40633,annaking,6,4201,1
player,SLEEPAGODCHI 1,74,40633,albertking,7,3720,1
player,SLEEPAGODCHI 1,74,40633,hchico1,8,2941,1
player,SLEEPAGODCHI 1,74,40633,alvincadiz,9,2633,1
player,SLEEPAGODCHI 1,74,40633,santosda,10,1745,1
clan,SLEEPERCELL 1,75,40599,,,,0
player,SLEEPERCELL 1,75,40599,Kulangot999,1,5177,1
player,SLEEPERCELL 1,75,40599,Skypiercer18,2,5167,1
player,SLEEPERCELL 1,75,40599,Rian,3,4634,1
player,SLEEPERCELL 1,75,40599,Jayjj,4,4101,1
player,SLEEPERCELL 1,75,40599,Makky,5,4088,1
player,SLEEPERCELL 1,75,40599,creeps,6,4024,1
player,SLEEPERCELL 1,75,40599,Pax73,7,3997,1
player,SLEEPERCELL 1,75,40599,Sabet09,8,3887,1
player,SLEEPERCELL 1,75,40599,Arvz1814,9,3314,1
player,SLEEPERCELL 1,75,40599,inertia,10,2210,1
clan,DINOWARS PH,76,40572,,,,0
player,DINOWARS PH,76,40572,kael14,1,4785,1
player,DINOWARS PH,76,40572,Manrey33,2,4279,1
player,DINOWARS PH,76,40572,Brzrkr,3,4159,1
player,DINOWARS PH,76,40572,Yayen,4,4153,1
player,DINOWARS PH,76,40572,EmMendoza,5,3976,1
player,DINOWARS PH,76,40572,Jurez27,6,3886,1
player,DINOWARS PH,76,40572,Mitzi,7,3883,1
player,DINOWARS PH,76,40572,Joyah,8,3853,1
player,DINOWARS PH,76,40572,Olanrl,9,3827,1
player,DINOWARS PH,76,40572,Mitsui09,10,3771,1
clan,PVL,77,40542,,,,0
player,PVL,77,40542,Gpoint,1,5913,1
player,PVL,77,40542,brokechanski,2,4894,1
player,PVL,77,40542,bezrykiu,3,4846,1
player,PVL,77,40542,Hodlsis,4,4028,1
player,PVL,77,40542,ThePaulus,5,3921,1
player,PVL,77,40542,Anastasia313,6,3878,1
player,PVL,77,40542,mihalog96,7,3738,1
player,PVL,77,40542,madacubomi,8,3724,1
player,PVL,77,40542,Pirat,9,2887,1
player,PVL,77,40542,Like,10,2713,1
clan,FSL 1,78,40489,,,,0
clan,DINO KEITH SI ALYA,78,40489,,,,0
player,DINO KEITH SI ALYA,78,40489,burstfade,1,5381,1
player,FSL 1,78,40489,Oldjm,1,4875,1
player,DINO KEITH SI ALYA,78,40489,PALE619,2,5196,1
player,FSL 1,78,40489,VeniVidiVici,2,4651,1
player,DINO KEITH SI ALYA,78,40489,Bartz,3,4991,1
player,FSL 1,78,40489,Volki,3,4463,1
player,DINO KEITH SI ALYA,78,40489,DaemonYo,4,4726,1
player,FSL 1,78,40489,VOzg,4,4159,1
player,DINO KEITH SI ALYA,78,40489,Loid2tuff,5,4458,1
player,FSL 1,78,40489,Mega,5,4033,1
player,DINO KEITH SI ALYA,78,40489,Kinn,6,4365,1
player,FSL 1,78,40489,Sniper,6,4033,1
player,DINO KEITH SI ALYA,78,40489,DIMEN,7,4252,1
player,FSL 1,78,40489,NoComment,7,3853,1
player,FSL 1,78,40489,InfinityO,8,3677,1
player,DINO KEITH SI ALYA,78,40489,Ryuu,8,4077,1
player,FSL 1,78,40489,B10ur,9,3496,1
player,DINO KEITH SI ALYA,78,40489,Seiji,9,3043,1
player,FSL 1,78,40489,Primerod,10,3249,1
clan,KAANIBBOYS,79,40439,,,,0
player,KAANIBBOYS,79,40439,YemaCake,1,10892,1
player,KAANIBBOYS,79,40439,v2,2,10091,1
player,KAANIBBOYS,79,40439,arichain,3,4519,1
player,KAANIBBOYS,79,40439,KGA,4,4464,1
player,KAANIBBOYS,79,40439,Veee,5,4319,1
player,KAANIBBOYS,79,40439,KheartR,6,3086,1
player,KAANIBBOYS,79,40439,justperknight,7,3068,1
clan,BONAKID CLAN,80,40385,,,,0
player,BONAKID CLAN,80,40385,Jaxtonecold,1,4773,1
player,BONAKID CLAN,80,40385,Jayjaxxx,2,4520,1
player,BONAKID CLAN,80,40385,Chlow14,3,4010,1
player,BONAKID CLAN,80,40385,Bonz24,4,3998,1
player,BONAKID CLAN,80,40385,Born2rich,5,3969,1
player,BONAKID CLAN,80,40385,Mikeus,6,3961,1
player,BONAKID CLAN,80,40385,Baleleng,7,3905,1
player,BONAKID CLAN,80,40385,MoTaurus,8,3863,1
player,BONAKID CLAN,80,40385,Blackjackx,9,3857,1
player,BONAKID CLAN,80,40385,Lee0P,10,3529,1
clan,GOTCHISLEEP-CLAN,81,40145,,,,0
player,GOTCHISLEEP-CLAN,81,40145,Liths,1,4557,1
player,GOTCHISLEEP-CLAN,81,40145,Cryptolance,2,4377,1
player,GOTCHISLEEP-CLAN,81,40145,Bloodlaw,3,4241,1
player,GOTCHISLEEP-CLAN,81,40145,Rensuuu,4,4121,1
player,GOTCHISLEEP-CLAN,81,40145,DeiahDream,5,3974,1
player,GOTCHISLEEP-CLAN,81,40145,kenZaii,6,3859,1
player,GOTCHISLEEP-CLAN,81,40145,muramasa,7,3856,1
player,GOTCHISLEEP-CLAN,81,40145,Riki,8,3813,1
player,GOTCHISLEEP-CLAN,81,40145,Carlo,9,3760,1
player,GOTCHISLEEP-CLAN,81,40145,Simaron,10,3587,1
clan,UATEAM 1,82,40103,,,,0
player,UATEAM 1,82,40103,HelloEverybaby,1,6150,1
player,UATEAM 1,82,40103,AKMEGA,2,4937,1
player,UATEAM 1,82,40103,Mpog7,3,4312,1
player,UATEAM 1,82,40103,Critdnepr,4,4209,1
player,UATEAM 1,82,40103,Yra1206,5,4139,1
player,UATEAM 1,82,40103,Lazybone,6,3823,1
player,UATEAM 1,82,40103,StarTx,7,3672,1
player,UATEAM 1,82,40103,Bpro,8,3451,1
player,UATEAM 1,82,40103,All,9,2820,1
player,UATEAM 1,82,40103,XomRk,10,2590,1
clan,HUNTER ACADEMIA,83,40088,,,,0
player,HUNTER ACADEMIA,83,40088,Ylloj,1,4418,1
player,HUNTER ACADEMIA,83,40088,Kylamae,2,4228,1
player,HUNTER ACADEMIA,83,40088,Gio,3,4168,1
player,HUNTER ACADEMIA,83,40088,Lhon21,4,4166,1
player,HUNTER ACADEMIA,83,40088,Bembang,5,4139,1
player,HUNTER ACADEMIA,83,40088,rapture95,6,4057,1
player,HUNTER ACADEMIA,83,40088,elizxbeth,7,3852,1
player,HUNTER ACADEMIA,83,40088,Meloystv,8,3816,1
player,HUNTER ACADEMIA,83,40088,oxstussyy,9,3713,1
player,HUNTER ACADEMIA,83,40088,Pogs,10,3531,1
clan,1PERCENT,84,40080,,,,0
player,1PERCENT,84,40080,Raleigh,1,6423,1
player,1PERCENT,84,40080,Jay,2,4290,1
player,1PERCENT,84,40080,forsythe,3,4034,1
player,1PERCENT,84,40080,MINIE,4,3991,1
player,1PERCENT,84,40080,fatevayne,5,3955,1
player,1PERCENT,84,40080,Wavetoearth,6,3930,1
player,1PERCENT,84,40080,nOsIdE,7,3796,1
player,1PERCENT,84,40080,Kaigotchi,8,3738,1
player,1PERCENT,84,40080,Puzz,9,3094,1
player,1PERCENT,84,40080,Leonman,10,2829,1
clan,SLEEPABR,85,39975,,,,0
player,SLEEPABR,85,39975,GrayRodd,1,4891,1
player,SLEEPABR,85,39975,Bluebender,2,4608,1
player,SLEEPABR,85,39975,Frajola,3,4430,1
player,SLEEPABR,85,39975,gallo,4,4383,1
player,SLEEPABR,85,39975,Barbality,5,4336,1
player,SLEEPABR,85,39975,Diego,6,4236,1
player,SLEEPABR,85,39975,ScxrLuxray,7,4026,1
player,SLEEPABR,85,39975,NOTORIOUSBR,8,3672,1
player,SLEEPABR,85,39975,CHURRU,9,3427,1
player,SLEEPABR,85,39975,Nagai,10,1966,1
clan,SLEEPYHEADS 3,86,39919,,,,0
player,SLEEPYHEADS 3,86,39919,Midnight,1,4596,1
player,SLEEPYHEADS 3,86,39919,Ramm,2,4571,1
player,SLEEPYHEADS 3,86,39919,Cindy,3,4519,1
player,SLEEPYHEADS 3,86,39919,Neppy,4,4302,1
player,SLEEPYHEADS 3,86,39919,SERGIO,5,4076,1
player,SLEEPYHEADS 3,86,39919,Bogart,6,4010,1
player,SLEEPYHEADS 3,86,39919,Neptune,7,3818,1
player,SLEEPYHEADS 3,86,39919,marmark,8,3672,1
player,SLEEPYHEADS 3,86,39919,porunohimitsu,9,3463,1
player,SLEEPYHEADS 3,86,39919,Neliel,10,2892,1
clan,KULTO NI JEFF,87,39909,,,,0
player,KULTO NI JEFF,87,39909,Garachi,1,4963,1
player,KULTO NI JEFF,87,39909,Krempy,2,4434,1
player,KULTO NI JEFF,87,39909,Jops,3,4428,1
player,KULTO NI JEFF,87,39909,Stannn,4,3834,1
player,KULTO NI JEFF,87,39909,Yondi,5,3809,1
player,KULTO NI JEFF,87,39909,pb,6,3759,1
player,KULTO NI JEFF,87,39909,Abets,7,3758,1
player,KULTO NI JEFF,87,39909,Bepo,8,3695,1
player,KULTO NI JEFF,87,39909,Travzz,9,3653,1
player,KULTO NI JEFF,87,39909,Huloybaloy,10,3576,1
